O,D,O행정동명,D행정동명,naver_p,naver_c,time_pt,time_car
1132068100,1123054500,쌍문제4동,제기동,"https://map.naver.com/p/directions/14140937.246159395,4530888.238126258/14141709.07984881,4520924.049799782/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14140937.246159395,4530888.238126258/14141709.07984881,4520924.049799782/-/car?c=15.00,0,0,0,dh",47,38
1123070500,1123054500,청량리동,제기동,"https://map.naver.com/p/directions/14142678.65034972,4521430.211924706/14141709.07984881,4520924.049799782/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14142678.65034972,4521430.211924706/14141709.07984881,4520924.049799782/-/car?c=15.00,0,0,0,dh",13,5
1123054500,1123070500,제기동,청량리동,"https://map.naver.com/p/directions/14141709.07984881,4520924.049799782/14142678.65034972,4521430.211924706/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14141709.07984881,4520924.049799782/14142678.65034972,4521430.211924706/-/car?c=15.00,0,0,0,dh",21,6
1123054500,1123074000,제기동,이문제1동,"https://map.naver.com/p/directions/14141709.07984881,4520924.049799782/14144438.97885348,4522705.638025085/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14141709.07984881,4520924.049799782/14144438.97885348,4522705.638025085/-/car?c=15.00,0,0,0,dh",24,14
1138063200,1141058500,신사제2동,신촌동,"https://map.naver.com/p/directions/14139656.982959678,4512677.295743176/14131159.46528972,4518330.536256368/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14139656.982959678,4512677.295743176/14131159.46528972,4518330.536256368/-/car?c=15.00,0,0,0,dh",51,27
1141058500,1135071000,신촌동,상계9동,"https://map.naver.com/p/directions/14131159.46528972,4518330.536256368/14144457.613736242,4532493.091863154/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14131159.46528972,4518330.536256368/14144457.613736242,4532493.091863154/-/car?c=15.00,0,0,0,dh",72,50
1123070500,1126065500,청량리동,망우본동,"https://map.naver.com/p/directions/14142678.65034972,4521430.211924706/14149022.224928422,4521885.790588294/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14142678.65034972,4521430.211924706/14149022.224928422,4521885.790588294/-/car?c=15.00,0,0,0,dh",47,24
1129068500,1123056000,길음제2동,전농제1동,"https://map.naver.com/p/directions/14140578.340989128,4524220.959224976/14143212.182405194,4520319.861850607/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14140578.340989128,4524220.959224976/14143212.182405194,4520319.861850607/-/car?c=15.00,0,0,0,dh",39,22
1121587000,1168075000,구의제3동,수서동,"https://map.naver.com/p/directions/14148211.373757483,4514124.163926263/14148953.206844132,4507016.161839618/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14148211.373757483,4514124.163926263/14148953.206844132,4507016.161839618/-/car?c=15.00,0,0,0,dh",30,23
1168075000,1171063100,수서동,가락1동,"https://map.naver.com/p/directions/14148953.206844132,4507016.161839618/14149536.532107836,4508326.848106431/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14148953.206844132,4507016.161839618/14149536.532107836,4508326.848106431/-/car?c=15.00,0,0,0,dh",13,8
1120067000,1120053500,성수2가제1동,왕십리도선동,"https://map.naver.com/p/directions/14143740.03716664,4514068.309733358/14140711.07834995,4517645.688372804/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14143740.03716664,4514068.309733358/14140711.07834995,4517645.688372804/-/car?c=15.00,0,0,0,dh",33,14
1120053500,1120067000,왕십리도선동,성수2가제1동,"https://map.naver.com/p/directions/14140711.07834995,4517645.688372804/14143740.03716664,4514068.309733358/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14140711.07834995,4517645.688372804/14143740.03716664,4514068.309733358/-/car?c=15.00,0,0,0,dh",32,16
1135060000,1126069000,공릉2동,신내2동,"https://map.naver.com/p/directions/14148083.200495787,4527527.077117731/14147738.967234405,4524381.982558149/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14148083.200495787,4527527.077117731/14147738.967234405,4524381.982558149/-/car?c=15.00,0,0,0,dh",34,12
1130553400,1121574000,삼양동,중곡제1동,"https://map.naver.com/p/directions/14139062.792913672,4526501.878785963/14146213.489460371,4517720.213775222/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14139062.792913672,4526501.878785963/14146213.489460371,4517720.213775222/-/car?c=15.00,0,0,0,dh",62,38
1121578000,1130553400,능동,삼양동,"https://map.naver.com/p/directions/14146781.88678036,4516204.348567118/14139062.792913672,4526501.878785963/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14146781.88678036,4516204.348567118/14139062.792913672,4526501.878785963/-/car?c=15.00,0,0,0,dh",67,37
1129062000,1123054500,정릉제1동,제기동,"https://map.naver.com/p/directions/14139361.674614504,4523918.877314283/14141709.07984881,4520924.049799782/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14139361.674614504,4523918.877314283/14141709.07984881,4520924.049799782/-/car?c=15.00,0,0,0,dh",23,14
1123054500,1129062000,제기동,정릉제1동,"https://map.naver.com/p/directions/14141709.07984881,4520924.049799782/14139361.674614504,4523918.877314283/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14141709.07984881,4520924.049799782/14139361.674614504,4523918.877314283/-/car?c=15.00,0,0,0,dh",27,18
1171067000,1165065100,잠실2동,양재1동,"https://map.naver.com/p/directions/14146384.743365007,4511557.427784352/14139574.461821156,4504814.89430338/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14146384.743365007,4511557.427784352/14139574.461821156,4504814.89430338/-/car?c=15.00,0,0,0,dh",86,40
1165065100,1171067000,양재1동,잠실2동,"https://map.naver.com/p/directions/14139574.461821156,4504814.89430338/14146384.743365007,4511557.427784352/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14139574.461821156,4504814.89430338/14146384.743365007,4511557.427784352/-/car?c=15.00,0,0,0,dh",82,31
1147053000,1147055000,목3동,목5동,"https://map.naver.com/p/directions/14122513.892697005,4515383.672490428/14124225.69703473,4514270.2100037355/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14122513.892697005,4515383.672490428/14124225.69703473,4514270.2100037355/-/car?c=15.00,0,0,0,dh",22,9
1159060500,1135069500,흑석동,상계6.7동,"https://map.naver.com/p/directions/14133467.118333865,4509770.34676472/14144182.19818407,4529566.034943974/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14133467.118333865,4509770.34676472/14144182.19818407,4529566.034943974/-/car?c=15.00,0,0,0,dh",71,37
1135069500,1159060500,상계6.7동,흑석동,"https://map.naver.com/p/directions/14144182.19818407,4529566.034943974/14133467.118333865,4509770.34676472/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14144182.19818407,4529566.034943974/14133467.118333865,4509770.34676472/-/car?c=15.00,0,0,0,dh",77,54
1120066000,1123066000,성수1가제2동,장안제2동,"https://map.naver.com/p/directions/14142449.098427758,4515900.02694654/14145606.1748464,4519557.466722302/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14142449.098427758,4515900.02694654/14145606.1748464,4519557.466722302/-/car?c=15.00,0,0,0,dh",30,17
1162056500,1162058500,성현동,낙성대동,"https://map.naver.com/p/directions/14132179.363332419,4507611.908258018/14133007.958830189,4504563.160994578/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14132179.363332419,4507611.908258018/14133007.958830189,4504563.160994578/-/car?c=15.00,0,0,0,dh",31,14
1153074000,1162059500,개봉제1동,청룡동,"https://map.naver.com/p/directions/14120219.987609973,4509137.393287733/14131553.180064756,4505934.368645396/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14120219.987609973,4509137.393287733/14131553.180064756,4505934.368645396/-/car?c=15.00,0,0,0,dh",45,34
1162059500,1147061100,청룡동,신월7동,"https://map.naver.com/p/directions/14131553.180064756,4505934.368645396/14119239.518930914,4511409.273633647/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14131553.180064756,4505934.368645396/14119239.518930914,4511409.273633647/-/car?c=15.00,0,0,0,dh",62,41
1114054000,1165065100,회현동,양재1동,"https://map.naver.com/p/directions/14134929.066074504,4517085.606985526/14139574.461821156,4504814.89430338/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14134929.066074504,4517085.606985526/14139574.461821156,4504814.89430338/-/car?c=15.00,0,0,0,dh",74,46
1165065100,1114054000,양재1동,회현동,"https://map.naver.com/p/directions/14139574.461821156,4504814.89430338/14134929.066074504,4517085.606985526/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14139574.461821156,4504814.89430338/14134929.066074504,4517085.606985526/-/car?c=15.00,0,0,0,dh",68,33
1114054000,1165055000,회현동,반포본동,"https://map.naver.com/p/directions/14134929.066074504,4517085.606985526/14136029.414713198,4509767.001416191/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14134929.066074504,4517085.606985526/14136029.414713198,4509767.001416191/-/car?c=15.00,0,0,0,dh",35,13
1165055000,1117065000,반포본동,이태원제1동,"https://map.naver.com/p/directions/14136029.414713198,4509767.001416191/14136780.04203962,4513739.943025089/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14136029.414713198,4509767.001416191/14136780.04203962,4513739.943025089/-/car?c=15.00,0,0,0,dh",30,9
1126055000,1168056500,면목제5동,청담동,"https://map.naver.com/p/directions/14148242.532082958,4519681.323232273/14143363.52125293,4512620.327766103/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14148242.532082958,4519681.323232273/14143363.52125293,4512620.327766103/-/car?c=15.00,0,0,0,dh",62,26
1168056500,1126055000,청담동,면목제5동,"https://map.naver.com/p/directions/14143363.52125293,4512620.327766103/14148242.532082958,4519681.323232273/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14143363.52125293,4512620.327766103/14148242.532082958,4519681.323232273/-/car?c=15.00,0,0,0,dh",63,22
1121584700,1168056500,자양제4동,청담동,"https://map.naver.com/p/directions/14144648.894017272,4513786.981072835/14143363.52125293,4512620.327766103/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14144648.894017272,4513786.981072835/14143363.52125293,4512620.327766103/-/car?c=15.00,0,0,0,dh",17,7
1168056500,1121584700,청담동,자양제4동,"https://map.naver.com/p/directions/14143363.52125293,4512620.327766103/14144648.894017272,4513786.981072835/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14143363.52125293,4512620.327766103/14144648.894017272,4513786.981072835/-/car?c=15.00,0,0,0,dh",17,6
1123060000,1168063000,답십리제1동,대치4동,"https://map.naver.com/p/directions/14143359.458091516,4518989.072343961/14143677.074862648,4509249.516646809/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14143359.458091516,4518989.072343961/14143677.074862648,4509249.516646809/-/car?c=15.00,0,0,0,dh",46,40
1168063000,1123060000,대치4동,답십리제1동,"https://map.naver.com/p/directions/14143677.074862648,4509249.516646809/14143359.458091516,4518989.072343961/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14143677.074862648,4509249.516646809/14143359.458091516,4518989.072343961/-/car?c=15.00,0,0,0,dh",47,28
1120061500,1111064000,금호2.3가동,이화동,"https://map.naver.com/p/directions/14139822.247875713,4516439.884151222/14137852.16005545,4520307.394047362/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14139822.247875713,4516439.884151222/14137852.16005545,4520307.394047362/-/car?c=15.00,0,0,0,dh",21,18
1111064000,1120061500,이화동,금호2.3가동,"https://map.naver.com/p/directions/14137852.16005545,4520307.394047362/14139822.247875713,4516439.884151222/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14137852.16005545,4520307.394047362/14139822.247875713,4516439.884151222/-/car?c=15.00,0,0,0,dh",22,25
1114068000,1111063000,중림동,종로5.6가동,"https://map.naver.com/p/directions/14133827.6265048,4517010.442969748/14137988.1702093,4519299.78313626/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14133827.6265048,4517010.442969748/14137988.1702093,4519299.78313626/-/car?c=15.00,0,0,0,dh",28,28
1126061000,1123053600,중화제2동,없음,"https://map.naver.com/p/directions/14146042.580646155,4523084.4600257315/14141370.37916612,4519733.504903209/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14146042.580646155,4523084.4600257315/14141370.37916612,4519733.504903209/-/car?c=15.00,0,0,0,dh",29,21
1123053600,1120066000,없음,성수1가제2동,"https://map.naver.com/p/directions/14141370.37916612,4519733.504903209/14142449.098427758,4515900.02694654/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14141370.37916612,4519733.504903209/14142449.098427758,4515900.02694654/-/car?c=15.00,0,0,0,dh",25,19
1120066000,1126061000,성수1가제2동,중화제2동,"https://map.naver.com/p/directions/14142449.098427758,4515900.02694654/14146042.580646155,4523084.4600257315/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14142449.098427758,4515900.02694654/14146042.580646155,4523084.4600257315/-/car?c=15.00,0,0,0,dh",42,20
1135069500,1114055000,상계6.7동,명동,"https://map.naver.com/p/directions/14144182.19818407,4529566.034943974/14136028.112275155,4517814.853895124/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14144182.19818407,4529566.034943974/14136028.112275155,4517814.853895124/-/car?c=15.00,0,0,0,dh",48,56
1114055000,1135069500,명동,상계6.7동,"https://map.naver.com/p/directions/14136028.112275155,4517814.853895124/14144182.19818407,4529566.034943974/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14136028.112275155,4517814.853895124/14144182.19818407,4529566.034943974/-/car?c=15.00,0,0,0,dh",53,45
1130560300,1120069000,번2동,성수2가제3동,"https://map.naver.com/p/directions/14141485.906533668,4526953.865301566/14144026.840702718,4515420.776140581/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14141485.906533668,4526953.865301566/14144026.840702718,4515420.776140581/-/car?c=15.00,0,0,0,dh",52,35
1120069000,1130560300,성수2가제3동,번2동,"https://map.naver.com/p/directions/14144026.840702718,4515420.776140581/14141485.906533668,4526953.865301566/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14144026.840702718,4515420.776140581/14141485.906533668,4526953.865301566/-/car?c=15.00,0,0,0,dh",46,33
1135066500,1117055500,상계3.4동,청파동,"https://map.naver.com/p/directions/14146863.428307367,4533813.571612266/14133903.557529468,4515840.880573917/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14146863.428307367,4533813.571612266/14133903.557529468,4515840.880573917/-/car?c=15.00,0,0,0,dh",70,68
1117055500,1135066500,청파동,상계3.4동,"https://map.naver.com/p/directions/14133903.557529468,4515840.880573917/14146863.428307367,4533813.571612266/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14133903.557529468,4515840.880573917/14146863.428307367,4533813.571612266/-/car?c=15.00,0,0,0,dh",70,61
1126057500,1168061000,면목제3.8동,대치2동,"https://map.naver.com/p/directions/14147070.76085897,4519355.882963007/14144918.020018212,4509115.105427953/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14147070.76085897,4519355.882963007/14144918.020018212,4509115.105427953/-/car?c=15.00,0,0,0,dh",46,35
1168061000,1126057500,대치2동,면목제3.8동,"https://map.naver.com/p/directions/14144918.020018212,4509115.105427953/14147070.76085897,4519355.882963007/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14144918.020018212,4509115.105427953/14147070.76085897,4519355.882963007/-/car?c=15.00,0,0,0,dh",47,33
1117052000,1117051000,용산2가동,후암동,"https://map.naver.com/p/directions/14135754.722737717,4514477.878503622/14135522.443488229,4516107.873812374/-/transit?c=15.00,0,0,0,dh","https://map.naver.com/p/directions/14135754.722737717,4514477.878503622/14135522.443488229,4516107.873812374/-/car?c=15.00,0,0,0,dh",20,6
